REGION,SUBREGION,COUNTRY,ORGCD,YEAR,NATIO_ISO,Count
Asia,South-eastern Asia,Viet Nam,UN WOMEN,2022,VNM,6
Asia,South-eastern Asia,Viet Nam,UNAIDS,2022,VNM,4
Asia,South-eastern Asia,Viet Nam,UNDP,2022,VNM,38
Asia,South-eastern Asia,Viet Nam,UNESCO,2022,VNM,13
Asia,South-eastern Asia,Viet Nam,UNFCCC,2022,VNM,1
Asia,South-eastern Asia,Viet Nam,UNFPA,2022,VNM,18
Asia,South-eastern Asia,Viet Nam,UNICC,2022,VNM,1
Asia,South-eastern Asia,Viet Nam,UNICEF,2022,VNM,62
Asia,South-eastern Asia,Viet Nam,UNIDO,2022,VNM,4
Asia,South-eastern Asia,Viet Nam,UNJSPF,2022,VNM,2
Asia,South-eastern Asia,Viet Nam,UNOPS,2022,VNM,1
Asia,South-eastern Asia,Viet Nam,WFP,2022,VNM,2
Asia,South-eastern Asia,Viet Nam,WHO,2022,VNM,46
Asia,South-eastern Asia,Viet Nam,WIPO,2022,VNM,4
Asia,Southern Asia,Afghanistan,CTBTO,2022,AFG,1
Asia,Southern Asia,Afghanistan,FAO,2022,AFG,21
Asia,Southern Asia,Afghanistan,ICAO,2022,AFG,1
Asia,Southern Asia,Afghanistan,ICJ,2022,AFG,1
Asia,Southern Asia,Afghanistan,ILO,2022,AFG,18
Asia,Southern Asia,Afghanistan,IOM,2022,AFG,54
Asia,Southern Asia,Afghanistan,UN,2022,AFG,772
Asia,Southern Asia,Afghanistan,UN WOMEN,2022,AFG,15
Asia,Southern Asia,Afghanistan,UNDP,2022,AFG,99
Asia,Southern Asia,Afghanistan,UNESCO,2022,AFG,13
Asia,Southern Asia,Afghanistan,UNFCCC,2022,AFG,4
Asia,Southern Asia,Afghanistan,UNFPA,2022,AFG,50
Asia,Southern Asia,Afghanistan,UNHCR,2022,AFG,209
Asia,Southern Asia,Afghanistan,UNICC,2022,AFG,1
Asia,Southern Asia,Afghanistan,UNICEF,2022,AFG,340
Asia,Southern Asia,Afghanistan,UNIDO,2022,AFG,2
Asia,Southern Asia,Afghanistan,UNITAR,2022,AFG,1
Asia,Southern Asia,Afghanistan,UNOPS,2022,AFG,8
Asia,Southern Asia,Afghanistan,UNU,2022,AFG,1
Asia,Southern Asia,Afghanistan,WFP,2022,AFG,367
Asia,Southern Asia,Afghanistan,WHO,2022,AFG,100
Asia,Southern Asia,Afghanistan,WIPO,2022,AFG,1
Asia,Southern Asia,Afghanistan,WMO,2022,AFG,1
Asia,Southern Asia,Bangladesh,CTBTO,2022,BGD,1
Asia,Southern Asia,Bangladesh,FAO,2022,BGD,13
Asia,Southern Asia,Bangladesh,IAEA,2022,BGD,4
Asia,Southern Asia,Bangladesh,ICAO,2022,BGD,2
Asia,Southern Asia,Bangladesh,IFAD,2022,BGD,6
Asia,Southern Asia,Bangladesh,ILO,2022,BGD,125
Asia,Southern Asia,Bangladesh,IOM,2022,BGD,54
Asia,Southern Asia,Bangladesh,UN,2022,BGD,125
Asia,Southern Asia,Bangladesh,UN WOMEN,2022,BGD,11
Asia,Southern Asia,Bangladesh,UNAIDS,2022,BGD,2
Asia,Southern Asia,Bangladesh,UNDP,2022,BGD,66
Asia,Southern Asia,Bangladesh,UNESCO,2022,BGD,7
Asia,Southern Asia,Bangladesh,UNFCCC,2022,BGD,2
Asia,Southern Asia,Bangladesh,UNFPA,2022,BGD,48
Asia,Southern Asia,Bangladesh,UNHCR,2022,BGD,203
Asia,Southern Asia,Bangladesh,UNICEF,2022,BGD,279
Asia,Southern Asia,Bangladesh,UNIDO,2022,BGD,1
Asia,Southern Asia,Bangladesh,UNITAR,2022,BGD,1
Asia,Southern Asia,Bangladesh,UNJSPF,2022,BGD,3
Asia,Southern Asia,Bangladesh,UPU,2022,BGD,3
Asia,Southern Asia,Bangladesh,WFP,2022,BGD,102
Asia,Southern Asia,Bangladesh,WHO,2022,BGD,90
Asia,Southern Asia,Bangladesh,WIPO,2022,BGD,5
Asia,Southern Asia,Bhutan,FAO,2022,BTN,5
Asia,Southern Asia,Bhutan,IFAD,2022,BTN,1
Asia,Southern Asia,Bhutan,UN,2022,BTN,36
Asia,Southern Asia,Bhutan,UNDP,2022,BTN,35
Asia,Southern Asia,Bhutan,UNFCCC,2022,BTN,3
Asia,Southern Asia,Bhutan,UNFPA,2022,BTN,6
Asia,Southern Asia,Bhutan,UNHCR,2022,BTN,1
Asia,Southern Asia,Bhutan,UNICEF,2022,BTN,35
Asia,Southern Asia,Bhutan,UNJSPF,2022,BTN,2
Asia,Southern Asia,Bhutan,WFP,2022,BTN,16
Asia,Southern Asia,Bhutan,WHO,2022,BTN,28
Asia,Southern Asia,Bhutan,WIPO,2022,BTN,1
Asia,Southern Asia,India,FAO,2022,IND,34
Asia,Southern Asia,India,IAEA,2022,IND,97
Asia,Southern Asia,India,ICAO,2022,IND,12
Asia,Southern Asia,India,ICJ,2022,IND,2
Asia,Southern Asia,India,ICSC,2022,IND,3
Asia,Southern Asia,India,IFAD,2022,IND,19
Asia,Southern Asia,India,ILO,2022,IND,77
Asia,Southern Asia,India,IMO,2022,IND,3
Asia,Southern Asia,India,IOM,2022,IND,31
Asia,Southern Asia,India,ITC,2022,IND,11
Asia,Southern Asia,India,ITU,2022,IND,13
Asia,Southern Asia,India,JIU,2022,IND,1
Asia,Southern Asia,India,PAHO,2022,IND,1
Asia,Southern Asia,India,UN,2022,IND,577
Asia,Southern Asia,India,UN WOMEN,2022,IND,40
Asia,Southern Asia,India,UNAIDS,2022,IND,16
Asia,Southern Asia,India,UNDP,2022,IND,112
Asia,Southern Asia,India,UNESCO,2022,IND,39
Asia,Southern Asia,India,UNFCCC,2022,IND,18
Asia,Southern Asia,India,UNFPA,2022,IND,74
Asia,Southern Asia,India,UNHCR,2022,IND,91
Asia,Southern Asia,India,UNICC,2022,IND,22
Asia,Southern Asia,India,UNICEF,2022,IND,609
Asia,Southern Asia,India,UNIDO,2022,IND,20
Asia,Southern Asia,India,UNITAR,2022,IND,3
Asia,Southern Asia,India,UNJSPF,2022,IND,12
Asia,Southern Asia,India,UNOPS,2022,IND,15
Asia,Southern Asia,India,UNRWA,2022,IND,9
Asia,Southern Asia,India,UNSSC,2022,IND,1
Asia,Southern Asia,India,UNU,2022,IND,4
Asia,Southern Asia,India,UPU,2022,IND,7
Asia,Southern Asia,India,WFP,2022,IND,105
Asia,Southern Asia,India,WHO,2022,IND,468
Asia,Southern Asia,India,WIPO,2022,IND,17
Asia,Southern Asia,India,WMO,2022,IND,7
Asia,Southern Asia,Iran,CTBTO,2022,IRN,4
Asia,Southern Asia,Iran,FAO,2022,IRN,9
Asia,Southern Asia,Iran,IAEA,2022,IRN,8
Asia,Southern Asia,Iran,ICAO,2022,IRN,5
Asia,Southern Asia,Iran,IFAD,2022,IRN,1
Asia,Southern Asia,Iran,ILO,2022,IRN,4
Asia,Southern Asia,Iran,IMO,2022,IRN,1
Asia,Southern Asia,Iran,IOM,2022,IRN,32
Asia,Southern Asia,Iran,ITC,2022,IRN,1
Asia,Southern Asia,Iran,ITU,2022,IRN,3
Asia,Southern Asia,Iran,UN,2022,IRN,58
Asia,Southern Asia,Iran,UNAIDS,2022,IRN,5
Asia,Southern Asia,Iran,UNDP,2022,IRN,26
Asia,Southern Asia,Iran,UNESCO,2022,IRN,14
Asia,Southern Asia,Iran,UNFCCC,2022,IRN,1
Asia,Southern Asia,Iran,UNFPA,2022,IRN,16
Asia,Southern Asia,Iran,UNHCR,2022,IRN,126
Asia,Southern Asia,Iran,UNICEF,2022,IRN,67
Asia,Southern Asia,Iran,UNIDO,2022,IRN,10
Asia,Southern Asia,Iran,UNU,2022,IRN,1
Asia,Southern Asia,Iran,WFP,2022,IRN,16
Asia,Southern Asia,Iran,WHO,2022,IRN,54
Asia,Southern Asia,Iran,WIPO,2022,IRN,2
Asia,Southern Asia,Maldives,FAO,2022,MDV,1
Asia,Southern Asia,Maldives,ICAO,2022,MDV,1
Asia,Southern Asia,Maldives,IOM,2022,MDV,2
Asia,Southern Asia,Maldives,UN,2022,MDV,9
Asia,Southern Asia,Maldives,UNDP,2022,MDV,18
Asia,Southern Asia,Maldives,UNFPA,2022,MDV,2
Asia,Southern Asia,Maldives,UNICEF,2022,MDV,14
Asia,Southern Asia,Maldives,UNOPS,2022,MDV,1
Asia,Southern Asia,Maldives,WHO,2022,MDV,20
Asia,Southern Asia,Nepal,FAO,2022,NPL,12
Asia,Southern Asia,Nepal,IAEA,2022,NPL,1
Asia,Southern Asia,Nepal,ICAO,2022,NPL,1
Asia,Southern Asia,Nepal,IFAD,2022,NPL,2
Asia,Southern Asia,Nepal,ILO,2022,NPL,43
Asia,Southern Asia,Nepal,IMO,2022,NPL,1
Asia,Southern Asia,Nepal,IOM,2022,NPL,95
Asia,Southern Asia,Nepal,ITC,2022,NPL,1
Asia,Southern Asia,Nepal,ITCILO,2022,NPL,1
Asia,Southern Asia,Nepal,ITU,2022,NPL,2
Asia,Southern Asia,Nepal,UN,2022,NPL,179
Asia,Southern Asia,Nepal,UN WOMEN,2022,NPL,15
Asia,Southern Asia,Nepal,UNAIDS,2022,NPL,3
Asia,Southern Asia,Nepal,UNDP,2022,NPL,97
Asia,Southern Asia,Nepal,UNESCO,2022,NPL,15
Asia,Southern Asia,Nepal,UNFCCC,2022,NPL,6
Asia,Southern Asia,Nepal,UNFPA,2022,NPL,52
Asia,Southern Asia,Nepal,UNHCR,2022,NPL,61
Asia,Southern Asia,Nepal,UNICC,2022,NPL,2
Asia,Southern Asia,Nepal,UNICEF,2022,NPL,222
Asia,Southern Asia,Nepal,UNIDO,2022,NPL,2
Asia,Southern Asia,Nepal,UNOPS,2022,NPL,4
Asia,Southern Asia,Nepal,UNRWA,2022,NPL,2
Asia,Southern Asia,Nepal,UNU,2022,NPL,1
Asia,Southern Asia,Nepal,UPU,2022,NPL,1
Asia,Southern Asia,Nepal,WFP,2022,NPL,91
Asia,Southern Asia,Nepal,WHO,2022,NPL,87
Asia,Southern Asia,Nepal,WIPO,2022,NPL,1
Asia,Southern Asia,Nepal,WMO,2022,NPL,1
Asia,Southern Asia,Pakistan,FAO,2022,PAK,22
Asia,Southern Asia,Pakistan,IAEA,2022,PAK,13
Asia,Southern Asia,Pakistan,ICAO,2022,PAK,3
Asia,Southern Asia,Pakistan,IFAD,2022,PAK,7
Asia,Southern Asia,Pakistan,ILO,2022,PAK,39
Asia,Southern Asia,Pakistan,IOM,2022,PAK,185
Asia,Southern Asia,Pakistan,ITC,2022,PAK,5
Asia,Southern Asia,Pakistan,ITU,2022,PAK,1
Asia,Southern Asia,Pakistan,UN,2022,PAK,253
Asia,Southern Asia,Pakistan,UN WOMEN,2022,PAK,18
Asia,Southern Asia,Pakistan,UNAIDS,2022,PAK,7
Asia,Southern Asia,Pakistan,UNDP,2022,PAK,80
Asia,Southern Asia,Pakistan,UNESCO,2022,PAK,18
Asia,Southern Asia,Pakistan,UNFCCC,2022,PAK,3
Asia,Southern Asia,Pakistan,UNFPA,2022,PAK,41
Asia,Southern Asia,Pakistan,UNHCR,2022,PAK,251
Asia,Southern Asia,Pakistan,UNICEF,2022,PAK,369
Asia,Southern Asia,Pakistan,UNIDO,2022,PAK,6
Asia,Southern Asia,Pakistan,UNJSPF,2022,PAK,3
Asia,Southern Asia,Pakistan,UNOPS,2022,PAK,12
Asia,Southern Asia,Pakistan,UNRWA,2022,PAK,1
Asia,Southern Asia,Pakistan,UNU,2022,PAK,1
Asia,Southern Asia,Pakistan,WFP,2022,PAK,226
Asia,Southern Asia,Pakistan,WHO,2022,PAK,164
Asia,Southern Asia,Pakistan,WIPO,2022,PAK,6
Asia,Southern Asia,Pakistan,WMO,2022,PAK,2
Asia,Southern Asia,Sri Lanka,CTBTO,2022,LKA,3
Asia,Southern Asia,Sri Lanka,FAO,2022,LKA,8
Asia,Southern Asia,Sri Lanka,IAEA,2022,LKA,11
Asia,Southern Asia,Sri Lanka,ICAO,2022,LKA,2
Asia,Southern Asia,Sri Lanka,ICSC,2022,LKA,1
Asia,Southern Asia,Sri Lanka,IFAD,2022,LKA,1
Asia,Southern Asia,Sri Lanka,ILO,2022,LKA,34
Asia,Southern Asia,Sri Lanka,IMO,2022,LKA,2
Asia,Southern Asia,Sri Lanka,IOM,2022,LKA,79
Asia,Southern Asia,Sri Lanka,ITC,2022,LKA,2
Asia,Southern Asia,Sri Lanka,ITU,2022,LKA,3
Asia,Southern Asia,Sri Lanka,UN,2022,LKA,98
Asia,Southern Asia,Sri Lanka,UN WOMEN,2022,LKA,4
Asia,Southern Asia,Sri Lanka,UNDP,2022,LKA,44
Asia,Southern Asia,Sri Lanka,UNESCO,2022,LKA,2
Asia,Southern Asia,Sri Lanka,UNFCCC,2022,LKA,3
Asia,Southern Asia,Sri Lanka,UNFPA,2022,LKA,16
Asia,Southern Asia,Sri Lanka,UNHCR,2022,LKA,31
Asia,Southern Asia,Sri Lanka,UNICC,2022,LKA,1
Asia,Southern Asia,Sri Lanka,UNICEF,2022,LKA,74
Asia,Southern Asia,Sri Lanka,UNIDO,2022,LKA,2
Asia,Southern Asia,Sri Lanka,UNJSPF,2022,LKA,4
Asia,Southern Asia,Sri Lanka,UNOPS,2022,LKA,2
Asia,Southern Asia,Sri Lanka,WFP,2022,LKA,31
Asia,Southern Asia,Sri Lanka,WHO,2022,LKA,49
Asia,Southern Asia,Sri Lanka,WIPO,2022,LKA,3
Asia,Western Asia,Armenia,FAO,2022,ARM,5
Asia,Western Asia,Armenia,IAEA,2022,ARM,8
Asia,Western Asia,Armenia,ICAO,2022,ARM,1
Asia,Western Asia,Armenia,IFAD,2022,ARM,1
Asia,Western Asia,Armenia,ILO,2022,ARM,3
Asia,Western Asia,Armenia,IOM,2022,ARM,9
Asia,Western Asia,Armenia,ITC,2022,ARM,2
Asia,Western Asia,Armenia,ITCILO,2022,ARM,1
Asia,Western Asia,Armenia,ITU,2022,ARM,2
Asia,Western Asia,Armenia,UN,2022,ARM,37
Asia,Western Asia,Armenia,UN WOMEN,2022,ARM,1
Asia,Western Asia,Armenia,UNAIDS,2022,ARM,3
Asia,Western Asia,Armenia,UNDP,2022,ARM,38
Asia,Western Asia,Armenia,UNESCO,2022,ARM,2
Asia,Western Asia,Armenia,UNFCCC,2022,ARM,1
Asia,Western Asia,Armenia,UNFPA,2022,ARM,15
Asia,Western Asia,Armenia,UNHCR,2022,ARM,32
Asia,Western Asia,Armenia,UNICEF,2022,ARM,51
Asia,Western Asia,Armenia,UNIDO,2022,ARM,1
Asia,Western Asia,Armenia,UNOPS,2022,ARM,1
Asia,Western Asia,Armenia,UNSSC,2022,ARM,2
Asia,Western Asia,Armenia,WFP,2022,ARM,22
Asia,Western Asia,Armenia,WHO,2022,ARM,23
Asia,Western Asia,Armenia,WIPO,2022,ARM,3
Asia,Western Asia,Armenia,WMO,2022,ARM,1
Asia,Western Asia,Azerbaijan,FAO,2022,AZE,6
Asia,Western Asia,Azerbaijan,IAEA,2022,AZE,1
Asia,Western Asia,Azerbaijan,ICAO,2022,AZE,2
Asia,Western Asia,Azerbaijan,ILO,2022,AZE,2
Asia,Western Asia,Azerbaijan,IMO,2022,AZE,1
Asia,Western Asia,Azerbaijan,IOM,2022,AZE,14
Asia,Western Asia,Azerbaijan,ITU,2022,AZE,2
Asia,Western Asia,Azerbaijan,UN,2022,AZE,27
Asia,Western Asia,Azerbaijan,UNAIDS,2022,AZE,1
Asia,Western Asia,Azerbaijan,UNDP,2022,AZE,17
Asia,Western Asia,Azerbaijan,UNESCO,2022,AZE,6
Asia,Western Asia,Azerbaijan,UNFPA,2022,AZE,8
Asia,Western Asia,Azerbaijan,UNHCR,2022,AZE,27
Asia,Western Asia,Azerbaijan,UNICEF,2022,AZE,31
Asia,Western Asia,Azerbaijan,WFP,2022,AZE,1
Asia,Western Asia,Azerbaijan,WHO,2022,AZE,22
Asia,Western Asia,Azerbaijan,WIPO,2022,AZE,2
Asia,Western Asia,Bahrain,FAO,2022,BHR,1
Asia,Western Asia,Bahrain,IOM,2022,BHR,1
Asia,Western Asia,Bahrain,ITU,2022,BHR,1
Asia,Western Asia,Bahrain,UN,2022,BHR,8
Asia,Western Asia,Bahrain,UNDP,2022,BHR,3
Asia,Western Asia,Bahrain,UNIDO,2022,BHR,6
Asia,Western Asia,Bahrain,WHO,2022,BHR,5
Asia,Western Asia,Cyprus,CTBTO,2022,CYP,2
Asia,Western Asia,Cyprus,FAO,2022,CYP,2
Asia,Western Asia,Cyprus,IAEA,2022,CYP,3
Asia,Western Asia,Cyprus,ICAO,2022,CYP,1
Asia,Western Asia,Cyprus,IFAD,2022,CYP,1
Asia,Western Asia,Cyprus,IMO,2022,CYP,1
Asia,Western Asia,Cyprus,IOM,2022,CYP,9
Asia,Western Asia,Cyprus,ITU,2022,CYP,1
Asia,Western Asia,Cyprus,UN,2022,CYP,106
Asia,Western Asia,Cyprus,UNAIDS,2022,CYP,1
Asia,Western Asia,Cyprus,UNDP,2022,CYP,3
Asia,Western Asia,Cyprus,UNESCO,2022,CYP,1
Asia,Western Asia,Cyprus,UNHCR,2022,CYP,14
Asia,Western Asia,Cyprus,UNICEF,2022,CYP,2
Asia,Western Asia,Cyprus,UNIDO,2022,CYP,1
Asia,Western Asia,Cyprus,UNJSPF,2022,CYP,1
Asia,Western Asia,Cyprus,WFP,2022,CYP,1
Asia,Western Asia,Cyprus,WHO,2022,CYP,1
Asia,Western Asia,Cyprus,WIPO,2022,CYP,2
Asia,Western Asia,Georgia,CTBTO,2022,GEO,2
Asia,Western Asia,Georgia,FAO,2022,GEO,12
Asia,Western Asia,Georgia,IAEA,2022,GEO,6
Asia,Western Asia,Georgia,ILO,2022,GEO,5
Asia,Western Asia,Georgia,IMO,2022,GEO,1
Asia,Western Asia,Georgia,IOM,2022,GEO,28
Asia,Western Asia,Georgia,ITU,2022,GEO,1
Asia,Western Asia,Georgia,UN,2022,GEO,35
Asia,Western Asia,Georgia,UN WOMEN,2022,GEO,15
Asia,Western Asia,Georgia,UNAIDS,2022,GEO,1
Asia,Western Asia,Georgia,UNDP,2022,GEO,38
Asia,Western Asia,Georgia,UNESCO,2022,GEO,2
Asia,Western Asia,Georgia,UNFPA,2022,GEO,11
Asia,Western Asia,Georgia,UNHCR,2022,GEO,30
Asia,Western Asia,Georgia,UNICC,2022,GEO,1
Asia,Western Asia,Georgia,UNICEF,2022,GEO,46
Asia,Western Asia,Georgia,UNOPS,2022,GEO,2
Asia,Western Asia,Georgia,UNWTO,2022,GEO,3
Asia,Western Asia,Georgia,WFP,2022,GEO,9
Asia,Western Asia,Georgia,WHO,2022,GEO,23
Asia,Western Asia,Georgia,WIPO,2022,GEO,1
Asia,Western Asia,Iraq,CTBTO,2022,IRQ,1
Asia,Western Asia,Iraq,FAO,2022,IRQ,8
Asia,Western Asia,Iraq,IAEA,2022,IRQ,1
Asia,Western Asia,Iraq,ILO,2022,IRQ,22
Asia,Western Asia,Iraq,IMO,2022,IRQ,2
Asia,Western Asia,Iraq,IOM,2022,IRQ,33
Asia,Western Asia,Iraq,ITCILO,2022,IRQ,1
Asia,Western Asia,Iraq,UN,2022,IRQ,561
Asia,Western Asia,Iraq,UN WOMEN,2022,IRQ,6
Asia,Western Asia,Iraq,UNDP,2022,IRQ,64
Asia,Western Asia,Iraq,UNESCO,2022,IRQ,12
Asia,Western Asia,Iraq,UNFPA,2022,IRQ,19
Asia,Western Asia,Iraq,UNHCR,2022,IRQ,276
Asia,Western Asia,Iraq,UNICEF,2022,IRQ,162
Asia,Western Asia,Iraq,UNJSPF,2022,IRQ,1
Asia,Western Asia,Iraq,UNOPS,2022,IRQ,3
Asia,Western Asia,Iraq,UNRWA,2022,IRQ,1
Asia,Western Asia,Iraq,UPU,2022,IRQ,1
Asia,Western Asia,Iraq,WFP,2022,IRQ,103
Asia,Western Asia,Iraq,WHO,2022,IRQ,61
Asia,Western Asia,Israel,CTBTO,2022,ISR,2
Asia,Western Asia,Israel,FAO,2022,ISR,2
Asia,Western Asia,Israel,IAEA,2022,ISR,5
Asia,Western Asia,Israel,ICAO,2022,ISR,1
Asia,Western Asia,Israel,ILO,2022,ISR,2
Asia,Western Asia,Israel,IOM,2022,ISR,1
Asia,Western Asia,Israel,ITU,2022,ISR,1
Asia,Western Asia,Israel,UN,2022,ISR,100
Asia,Western Asia,Israel,UN WOMEN,2022,ISR,1
Asia,Western Asia,Israel,UNDP,2022,ISR,6
Asia,Western Asia,Israel,UNESCO,2022,ISR,4
Asia,Western Asia,Israel,UNFPA,2022,ISR,2
Asia,Western Asia,Israel,UNHCR,2022,ISR,14
Asia,Western Asia,Israel,UNICEF,2022,ISR,7
Asia,Western Asia,Israel,UNIDO,2022,ISR,1
Asia,Western Asia,Israel,UNOPS,2022,ISR,1
Asia,Western Asia,Israel,UPU,2022,ISR,1
Asia,Western Asia,Israel,WFP,2022,ISR,7
Asia,Western Asia,Israel,WHO,2022,ISR,4
Asia,Western Asia,Israel,WIPO,2022,ISR,2
Asia,Western Asia,Jordan,CTBTO,2022,JOR,4
Asia,Western Asia,Jordan,FAO,2022,JOR,13
Asia,Western Asia,Jordan,IAEA,2022,JOR,11
Asia,Western Asia,Jordan,ICAO,2022,JOR,12
Asia,Western Asia,Jordan,IFAD,2022,JOR,4
Asia,Western Asia,Jordan,ILO,2022,JOR,54
Asia,Western Asia,Jordan,IOM,2022,JOR,345
Asia,Western Asia,Jordan,ITU,2022,JOR,2
Asia,Western Asia,Jordan,UN,2022,JOR,229
Asia,Western Asia,Jordan,UN WOMEN,2022,JOR,17
Asia,Western Asia,Jordan,UNDP,2022,JOR,100
Asia,Western Asia,Jordan,UNESCO,2022,JOR,18
Asia,Western Asia,Jordan,UNFPA,2022,JOR,32
Asia,Western Asia,Jordan,UNHCR,2022,JOR,409
Asia,Western Asia,Jordan,UNICC,2022,JOR,1
Asia,Western Asia,Jordan,UNICEF,2022,JOR,210
Asia,Western Asia,Jordan,UNIDO,2022,JOR,2
Asia,Western Asia,Jordan,UNOPS,2022,JOR,4
Asia,Western Asia,Jordan,UNRWA,2022,JOR,13
Asia,Western Asia,Jordan,WFP,2022,JOR,153
Asia,Western Asia,Jordan,WHO,2022,JOR,74
Asia,Western Asia,Jordan,WIPO,2022,JOR,1
Asia,Western Asia,Kuwait,FAO,2022,KWT,1
Asia,Western Asia,Kuwait,ILO,2022,KWT,1
Asia,Western Asia,Kuwait,UN,2022,KWT,6
Asia,Western Asia,Kuwait,UNDP,2022,KWT,9
Asia,Western Asia,Kuwait,UNHCR,2022,KWT,2
Asia,Western Asia,Kuwait,UNIDO,2022,KWT,1
Asia,Western Asia,Kuwait,UNJSPF,2022,KWT,1
Asia,Western Asia,Kuwait,WFP,2022,KWT,1
Asia,Western Asia,Lebanon,FAO,2022,LBN,19
Asia,Western Asia,Lebanon,IAEA,2022,LBN,6
Asia,Western Asia,Lebanon,ICAO,2022,LBN,6
Asia,Western Asia,Lebanon,ICJ,2022,LBN,3
Asia,Western Asia,Lebanon,IFAD,2022,LBN,4
Asia,Western Asia,Lebanon,ILO,2022,LBN,74
Asia,Western Asia,Lebanon,IMO,2022,LBN,1
Asia,Western Asia,Lebanon,IOM,2022,LBN,14
Asia,Western Asia,Lebanon,ISA,2022,LBN,1
Asia,Western Asia,Lebanon,ITCILO,2022,LBN,1
Asia,Western Asia,Lebanon,ITU,2022,LBN,2
Asia,Western Asia,Lebanon,UN,2022,LBN,1205
Asia,Western Asia,Lebanon,UN WOMEN,2022,LBN,5
Asia,Western Asia,Lebanon,UNAIDS,2022,LBN,1
Asia,Western Asia,Lebanon,UNDP,2022,LBN,60
Asia,Western Asia,Lebanon,UNESCO,2022,LBN,24
Asia,Western Asia,Lebanon,UNFCCC,2022,LBN,1
Asia,Western Asia,Lebanon,UNFPA,2022,LBN,10
Asia,Western Asia,Lebanon,UNHCR,2022,LBN,356
Asia,Western Asia,Lebanon,UNICEF,2022,LBN,196
Asia,Western Asia,Lebanon,UNIDO,2022,LBN,4
Asia,Western Asia,Lebanon,UNITAR,2022,LBN,1
Asia,Western Asia,Lebanon,UNOPS,2022,LBN,4
Asia,Western Asia,Lebanon,UNWTO,2022,LBN,1
Asia,Western Asia,Lebanon,WFP,2022,LBN,81
Asia,Western Asia,Lebanon,WHO,2022,LBN,44
Asia,Western Asia,Lebanon,WIPO,2022,LBN,6
Asia,Western Asia,Lebanon,WMO,2022,LBN,1
Asia,Western Asia,Oman,FAO,2022,OMN,2
Asia,Western Asia,Oman,ICAO,2022,OMN,1
Asia,Western Asia,Oman,UN,2022,OMN,1
Asia,Western Asia,Oman,UNESCO,2022,OMN,3
Asia,Western Asia,Oman,UNFPA,2022,OMN,4
Asia,Western Asia,Oman,UNICEF,2022,OMN,8
Asia,Western Asia,Oman,WHO,2022,OMN,7
Asia,Western Asia,"Palestinian Territory, Occupied",ILO,2022,PSE,10
Asia,Western Asia,"Palestinian Territory, Occupied",IOM,2022,PSE,2
Asia,Western Asia,"Palestinian Territory, Occupied",ITC,2022,PSE,1
Asia,Western Asia,"Palestinian Territory, Occupied",UN,2022,PSE,129
Asia,Western Asia,"Palestinian Territory, Occupied",UN WOMEN,2022,PSE,8
Asia,Western Asia,"Palestinian Territory, Occupied",UNDP,2022,PSE,32
Asia,Western Asia,"Palestinian Territory, Occupied",UNESCO,2022,PSE,11
Asia,Western Asia,"Palestinian Territory, Occupied",UNFPA,2022,PSE,12
Asia,Western Asia,"Palestinian Territory, Occupied",UNHCR,2022,PSE,38
Asia,Western Asia,"Palestinian Territory, Occupied",UNICEF,2022,PSE,81
Asia,Western Asia,"Palestinian Territory, Occupied",UNIDO,2022,PSE,2
Asia,Western Asia,"Palestinian Territory, Occupied",UNOPS,2022,PSE,2
Asia,Western Asia,"Palestinian Territory, Occupied",UNRWA,2022,PSE,5
Asia,Western Asia,"Palestinian Territory, Occupied",WFP,2022,PSE,41
Asia,Western Asia,"Palestinian Territory, Occupied",WHO,2022,PSE,22
Asia,Western Asia,Qatar,UN,2022,QAT,4
Asia,Western Asia,Qatar,UNHCR,2022,QAT,1
Asia,Western Asia,Qatar,UNICEF,2022,QAT,1
Asia,Western Asia,Saudi Arabia,FAO,2022,SAU,12
Asia,Western Asia,Saudi Arabia,ICAO,2022,SAU,1
Asia,Western Asia,Saudi Arabia,IFAD,2022,SAU,1
Asia,Western Asia,Saudi Arabia,UN,2022,SAU,25
Asia,Western Asia,Saudi Arabia,UNDP,2022,SAU,19
Asia,Western Asia,Saudi Arabia,UNESCO,2022,SAU,12
Asia,Western Asia,Saudi Arabia,UNHCR,2022,SAU,3
Asia,Western Asia,Saudi Arabia,UNICEF,2022,SAU,3
Asia,Western Asia,Saudi Arabia,UNIDO,2022,SAU,1
Asia,Western Asia,Saudi Arabia,UNOPS,2022,SAU,1
Asia,Western Asia,Saudi Arabia,UNWTO,2022,SAU,1
Asia,Western Asia,Saudi Arabia,WFP,2022,SAU,1
Asia,Western Asia,Saudi Arabia,WHO,2022,SAU,5
Asia,Western Asia,Syrian Arab Republic,FAO,2022,SYR,17
Asia,Western Asia,Syrian Arab Republic,IAEA,2022,SYR,7
Asia,Western Asia,Syrian Arab Republic,ILO,2022,SYR,4
Asia,Western Asia,Syrian Arab Republic,IOM,2022,SYR,18
Asia,Western Asia,Syrian Arab Republic,ITC,2022,SYR,2
Asia,Western Asia,Syrian Arab Republic,ITU,2022,SYR,5
Asia,Western Asia,Syrian Arab Republic,UN,2022,SYR,213
Asia,Western Asia,Syrian Arab Republic,UN WOMEN,2022,SYR,1
Asia,Western Asia,Syrian Arab Republic,UNAIDS,2022,SYR,1
Asia,Western Asia,Syrian Arab Republic,UNDP,2022,SYR,96
